,machineID,dt_truncated,comp1sum,comp2sum,comp3sum,comp4sum
30203,65,2015-06-02 14:00:00,261.0,366.0,321.0,246.0
30204,65,2015-10-18 14:00:00,399.0,504.0,459.0,384.0
30205,65,2015-12-11 01:00:00,453.0,558.0,513.0,438.0
30206,66,2015-02-19 13:00:00,113.0,68.0,218.0,68.0
30207,66,2015-07-15 14:00:00,259.0,214.0,364.0,214.0
30208,67,2015-04-19 02:00:00,292.0,217.0,187.0,157.0
30209,67,2015-06-22 14:00:00,356.0,281.0,251.0,221.0
30210,67,2015-09-22 02:00:00,448.0,373.0,343.0,313.0
30211,67,2015-10-05 14:00:00,461.0,386.0,356.0,326.0
30212,67,2015-12-24 13:00:00,541.0,466.0,436.0,406.0
30213,68,2015-02-10 01:00:00,149.0,59.0,74.0,119.0
30214,68,2015-08-11 02:00:00,331.0,241.0,256.0,301.0
30215,68,2015-09-11 14:00:00,362.0,272.0,287.0,332.0
30216,68,2015-10-20 14:00:00,401.0,311.0,326.0,371.0
30217,68,2015-12-08 13:00:00,450.0,360.0,375.0,420.0
30218,69,2015-06-10 02:00:00,194.0,329.0,329.0,239.0
30219,69,2015-07-03 02:00:00,217.0,352.0,352.0,262.0
30220,69,2015-07-16 02:00:00,230.0,365.0,365.0,275.0
30221,69,2015-08-16 02:00:00,261.0,396.0,396.0,306.0
30222,69,2015-10-05 14:00:00,311.0,446.0,446.0,356.0
30223,70,2015-03-15 01:00:00,122.0,227.0,107.0,257.0
30224,70,2015-04-08 14:00:00,146.0,251.0,131.0,281.0
30225,70,2015-04-16 02:00:00,154.0,259.0,139.0,289.0
30226,70,2015-04-22 14:00:00,160.0,265.0,145.0,295.0
30227,70,2015-05-18 14:00:00,186.0,291.0,171.0,321.0
30228,70,2015-07-22 14:00:00,251.0,356.0,236.0,386.0
30229,70,2015-08-29 14:00:00,289.0,394.0,274.0,424.0
30230,70,2015-12-14 01:00:00,396.0,501.0,381.0,531.0
30231,71,2015-03-23 01:00:00,100.0,205.0,100.0,235.0
30232,71,2015-04-16 02:00:00,124.0,229.0,124.0,259.0
30233,71,2015-07-19 02:00:00,218.0,323.0,218.0,353.0
30234,71,2015-11-13 13:00:00,335.0,440.0,335.0,470.0
30235,71,2015-11-21 01:00:00,343.0,448.0,343.0,478.0
30236,72,2015-03-27 13:00:00,239.0,149.0,119.0,209.0
30237,72,2015-04-29 02:00:00,272.0,182.0,152.0,242.0
30238,72,2015-07-23 14:00:00,357.0,267.0,237.0,327.0
30239,72,2015-09-08 02:00:00,404.0,314.0,284.0,374.0
30240,73,2015-03-08 01:00:00,235.0,100.0,160.0,250.0
30241,73,2015-06-11 02:00:00,330.0,195.0,255.0,345.0
30242,73,2015-10-18 02:00:00,459.0,324.0,384.0,474.0
30243,74,2015-04-01 02:00:00,214.0,214.0,184.0,304.0
30244,74,2015-11-17 01:00:00,444.0,444.0,414.0,534.0
30245,75,2015-01-04 13:00:00,97.0,52.0,217.0,112.0
30246,75,2015-01-13 01:00:00,106.0,61.0,226.0,121.0
30247,75,2015-07-18 02:00:00,292.0,247.0,412.0,307.0
30248,75,2015-12-30 13:00:00,457.0,412.0,577.0,472.0
30249,76,2015-02-27 13:00:00,76.0,241.0,91.0,76.0
30250,76,2015-03-08 01:00:00,85.0,250.0,100.0,85.0
30251,76,2015-03-11 13:00:00,88.0,253.0,103.0,88.0
30252,76,2015-05-10 02:00:00,148.0,313.0,163.0,148.0
30253,76,2015-11-19 01:00:00,341.0,506.0,356.0,341.0
30254,77,2015-01-18 13:00:00,66.0,111.0,171.0,111.0
30255,77,2015-09-07 14:00:00,298.0,343.0,403.0,343.0
30256,77,2015-10-25 02:00:00,346.0,391.0,451.0,391.0
30257,77,2015-11-03 13:00:00,355.0,400.0,460.0,400.0
30258,78,2015-04-02 02:00:00,290.0,275.0,125.0,230.0
30259,78,2015-04-07 14:00:00,295.0,280.0,130.0,235.0
30260,78,2015-04-26 02:00:00,314.0,299.0,149.0,254.0
30261,78,2015-06-02 02:00:00,351.0,336.0,186.0,291.0
30262,78,2015-11-19 13:00:00,521.0,506.0,356.0,461.0
30263,78,2015-12-20 13:00:00,552.0,537.0,387.0,492.0
30264,79,2015-04-19 02:00:00,112.0,322.0,217.0,277.0
30265,79,2015-04-26 14:00:00,119.0,329.0,224.0,284.0
30266,79,2015-05-20 02:00:00,143.0,353.0,248.0,308.0
30267,79,2015-06-26 14:00:00,180.0,390.0,285.0,345.0
30268,80,2015-07-22 02:00:00,236.0,266.0,236.0,296.0
30269,80,2015-12-26 13:00:00,393.0,423.0,393.0,453.0
30270,81,2015-01-29 13:00:00,197.0,242.0,212.0,197.0
30271,81,2015-05-16 02:00:00,304.0,349.0,319.0,304.0
30272,82,2015-02-07 01:00:00,206.0,116.0,236.0,131.0
30273,82,2015-03-21 01:00:00,248.0,158.0,278.0,173.0
30274,82,2015-07-27 14:00:00,376.0,286.0,406.0,301.0
30275,82,2015-08-28 14:00:00,408.0,318.0,438.0,333.0
30276,83,2015-01-09 01:00:00,12.0,117.0,72.0,87.0
30277,83,2015-03-04 01:00:00,66.0,171.0,126.0,141.0
30278,83,2015-03-15 13:00:00,77.0,182.0,137.0,152.0
30279,83,2015-03-22 01:00:00,84.0,189.0,144.0,159.0
30280,83,2015-05-17 14:00:00,140.0,245.0,200.0,215.0
30281,83,2015-05-20 02:00:00,143.0,248.0,203.0,218.0
30282,84,2015-04-27 14:00:00,165.0,315.0,165.0,330.0
30283,84,2015-05-24 14:00:00,192.0,342.0,192.0,357.0
30284,84,2015-06-30 02:00:00,229.0,379.0,229.0,394.0
30285,84,2015-08-24 14:00:00,284.0,434.0,284.0,449.0
30286,84,2015-10-09 02:00:00,330.0,480.0,330.0,495.0
30287,84,2015-12-06 01:00:00,388.0,538.0,388.0,553.0
30288,85,2015-05-10 14:00:00,298.0,193.0,328.0,268.0
30289,85,2015-07-16 02:00:00,365.0,260.0,395.0,335.0
30290,87,2015-04-21 02:00:00,129.0,204.0,204.0,189.0
30291,87,2015-11-10 01:00:00,332.0,407.0,407.0,392.0
30292,87,2015-12-02 01:00:00,354.0,429.0,429.0,414.0
30293,88,2015-03-09 13:00:00,191.0,251.0,176.0,221.0
30294,88,2015-07-02 14:00:00,306.0,366.0,291.0,336.0
30295,88,2015-08-29 14:00:00,364.0,424.0,349.0,394.0
30296,90,2015-01-13 01:00:00,121.0,76.0,211.0,61.0
30297,90,2015-01-31 13:00:00,139.0,94.0,229.0,79.0
30298,90,2015-02-27 01:00:00,166.0,121.0,256.0,106.0
30299,90,2015-03-22 01:00:00,189.0,144.0,279.0,129.0
30300,90,2015-04-15 14:00:00,213.0,168.0,303.0,153.0
30301,90,2015-07-31 02:00:00,320.0,275.0,410.0,260.0
30302,90,2015-12-08 13:00:00,450.0,405.0,540.0,390.0
30303,90,2015-12-19 01:00:00,461.0,416.0,551.0,401.0
30304,91,2015-06-15 02:00:00,184.0,214.0,349.0,259.0
30305,91,2015-06-27 14:00:00,196.0,226.0,361.0,271.0
30306,91,2015-07-14 02:00:00,213.0,243.0,378.0,288.0
30307,91,2015-09-19 14:00:00,280.0,310.0,445.0,355.0
30308,91,2015-12-13 01:00:00,365.0,395.0,530.0,440.0
30309,92,2015-05-23 14:00:00,341.0,176.0,251.0,206.0
30310,92,2015-05-27 14:00:00,345.0,180.0,255.0,210.0
30311,92,2015-10-04 14:00:00,475.0,310.0,385.0,340.0
30312,93,2015-03-22 13:00:00,249.0,204.0,294.0,204.0
30313,93,2015-03-26 13:00:00,253.0,208.0,298.0,208.0
30314,93,2015-06-08 14:00:00,327.0,282.0,372.0,282.0
30315,93,2015-11-08 01:00:00,480.0,435.0,525.0,435.0
30316,94,2015-06-04 02:00:00,323.0,173.0,278.0,278.0
30317,94,2015-09-24 14:00:00,435.0,285.0,390.0,390.0
30318,95,2015-04-03 02:00:00,291.0,216.0,276.0,306.0
30319,95,2015-09-19 14:00:00,460.0,385.0,445.0,475.0
30320,95,2015-12-20 01:00:00,552.0,477.0,537.0,567.0
30321,96,2015-01-14 01:00:00,227.0,152.0,152.0,152.0
30322,96,2015-03-29 01:00:00,301.0,226.0,226.0,226.0
30323,96,2015-07-10 14:00:00,404.0,329.0,329.0,329.0
30324,97,2015-06-10 14:00:00,344.0,344.0,269.0,344.0
30325,97,2015-06-24 02:00:00,358.0,358.0,283.0,358.0
30326,97,2015-11-17 01:00:00,504.0,504.0,429.0,504.0
30327,97,2015-12-27 01:00:00,544.0,544.0,469.0,544.0
30328,98,2015-03-25 13:00:00,207.0,147.0,207.0,177.0
30329,98,2015-09-14 02:00:00,380.0,320.0,380.0,350.0
30330,99,2015-02-24 01:00:00,103.0,58.0,58.0,223.0
30331,99,2015-07-10 02:00:00,239.0,194.0,194.0,359.0
30332,99,2015-07-23 02:00:00,252.0,207.0,207.0,372.0
30333,99,2015-11-26 13:00:00,378.0,333.0,333.0,498.0
30334,100,2015-02-14 01:00:00,153.0,63.0,78.0,168.0
30335,100,2015-04-08 14:00:00,206.0,116.0,131.0,221.0
30336,100,2015-05-25 02:00:00,253.0,163.0,178.0,268.0
30337,100,2015-08-08 14:00:00,328.0,238.0,253.0,343.0
30338,100,2015-10-31 01:00:00,412.0,322.0,337.0,427.0
30339,100,2015-11-17 01:00:00,429.0,339.0,354.0,444.0
30340,1,2015-07-07 14:00:00,206.0,401.0,341.0,356.0
30341,1,2015-11-13 01:00:00,335.0,530.0,470.0,485.0
30342,2,2015-09-03 02:00:00,444.0,384.0,414.0,279.0
30343,2,2015-09-24 14:00:00,465.0,405.0,435.0,300.0
30344,2,2015-10-02 14:00:00,473.0,413.0,443.0,308.0
30345,2,2015-12-22 13:00:00,554.0,494.0,524.0,389.0
30346,3,2015-04-24 02:00:00,252.0,147.0,312.0,297.0
30347,3,2015-09-16 02:00:00,397.0,292.0,457.0,442.0
30348,3,2015-12-06 01:00:00,478.0,373.0,538.0,523.0
30349,4,2015-04-09 02:00:00,252.0,297.0,147.0,117.0
30350,4,2015-11-28 13:00:00,485.0,530.0,380.0,350.0
30351,5,2015-06-11 02:00:00,240.0,285.0,300.0,255.0
30352,5,2015-07-11 14:00:00,270.0,315.0,330.0,285.0
30353,5,2015-08-25 14:00:00,315.0,360.0,375.0,330.0
30354,5,2015-09-13 02:00:00,334.0,379.0,394.0,349.0
30355,6,2015-04-13 14:00:00,106.0,316.0,211.0,211.0
30356,6,2015-05-21 14:00:00,144.0,354.0,249.0,249.0
30357,6,2015-08-04 14:00:00,219.0,429.0,324.0,324.0
30358,6,2015-11-17 01:00:00,324.0,534.0,429.0,429.0
30359,7,2015-07-15 14:00:00,379.0,334.0,379.0,229.0
30360,7,2015-12-25 13:00:00,542.0,497.0,542.0,392.0
30361,8,2015-01-03 01:00:00,36.0,81.0,126.0,21.0
30362,8,2015-02-19 01:00:00,83.0,128.0,173.0,68.0
30363,8,2015-04-18 02:00:00,141.0,186.0,231.0,126.0
30364,8,2015-05-18 02:00:00,171.0,216.0,261.0,156.0
30365,8,2015-09-15 02:00:00,291.0,336.0,381.0,276.0
30366,9,2015-08-04 14:00:00,429.0,429.0,219.0,249.0
30367,9,2015-12-13 13:00:00,560.0,560.0,350.0,380.0
30368,9,2015-12-22 01:00:00,569.0,569.0,359.0,389.0
30369,9,2015-12-31 13:00:00,578.0,578.0,368.0,398.0
30370,10,2015-03-01 13:00:00,138.0,183.0,258.0,153.0
30371,10,2015-08-19 14:00:00,309.0,354.0,429.0,324.0
30372,10,2015-08-21 02:00:00,311.0,356.0,431.0,326.0
30373,10,2015-09-28 14:00:00,349.0,394.0,469.0,364.0
30374,10,2015-10-22 02:00:00,373.0,418.0,493.0,388.0
30375,11,2015-06-21 02:00:00,340.0,385.0,340.0,220.0
30376,11,2015-06-24 02:00:00,343.0,388.0,343.0,223.0
30377,11,2015-12-15 13:00:00,517.0,562.0,517.0,397.0
30378,12,2015-05-29 02:00:00,197.0,287.0,302.0,272.0
30379,12,2015-06-29 02:00:00,228.0,318.0,333.0,303.0
30380,12,2015-09-28 02:00:00,319.0,409.0,424.0,394.0
30381,13,2015-03-11 13:00:00,268.0,73.0,103.0,193.0
30382,13,2015-03-20 13:00:00,277.0,82.0,112.0,202.0
30383,13,2015-11-20 01:00:00,522.0,327.0,357.0,447.0
30384,13,2015-12-02 01:00:00,534.0,339.0,369.0,459.0
30385,13,2015-12-19 01:00:00,551.0,356.0,386.0,476.0
30386,14,2015-02-03 01:00:00,187.0,112.0,82.0,202.0
30387,14,2015-08-31 02:00:00,396.0,321.0,291.0,411.0
30388,14,2015-12-12 01:00:00,499.0,424.0,394.0,514.0
30389,15,2015-06-06 02:00:00,355.0,295.0,175.0,280.0
30390,15,2015-12-08 13:00:00,540.0,480.0,360.0,465.0
30391,16,2015-02-02 13:00:00,81.0,111.0,96.0,246.0
30392,16,2015-03-07 01:00:00,114.0,144.0,129.0,279.0
30393,16,2015-03-07 13:00:00,114.0,144.0,129.0,279.0
30394,16,2015-04-09 02:00:00,147.0,177.0,162.0,312.0
30395,17,2015-03-16 01:00:00,108.0,198.0,213.0,168.0
30396,17,2015-04-26 14:00:00,149.0,239.0,254.0,209.0
30397,17,2015-06-23 14:00:00,207.0,297.0,312.0,267.0
30398,18,2015-04-23 02:00:00,146.0,251.0,326.0,311.0
30399,18,2015-08-12 14:00:00,257.0,362.0,437.0,422.0
30400,18,2015-08-28 02:00:00,273.0,378.0,453.0,438.0
30401,19,2015-01-27 13:00:00,210.0,165.0,45.0,240.0
30402,19,2015-06-19 02:00:00,353.0,308.0,188.0,383.0
30403,19,2015-10-13 02:00:00,469.0,424.0,304.0,499.0
30404,19,2015-10-21 14:00:00,477.0,432.0,312.0,507.0
30405,19,2015-11-18 13:00:00,505.0,460.0,340.0,535.0
30406,20,2015-03-20 01:00:00,292.0,292.0,142.0,262.0
30407,21,2015-01-14 13:00:00,47.0,107.0,227.0,122.0
30408,21,2015-06-25 14:00:00,209.0,269.0,389.0,284.0
30409,21,2015-08-26 14:00:00,271.0,331.0,451.0,346.0
30410,21,2015-10-22 02:00:00,328.0,388.0,508.0,403.0
30411,22,2015-03-24 01:00:00,86.0,221.0,281.0,101.0
30412,22,2015-06-08 14:00:00,162.0,297.0,357.0,177.0
30413,22,2015-07-23 14:00:00,207.0,342.0,402.0,222.0
30414,22,2015-09-12 02:00:00,258.0,393.0,453.0,273.0
30415,22,2015-12-15 13:00:00,352.0,487.0,547.0,367.0
30416,23,2015-01-23 01:00:00,56.0,56.0,101.0,101.0
30417,23,2015-07-11 14:00:00,225.0,225.0,270.0,270.0
30418,23,2015-07-12 14:00:00,226.0,226.0,271.0,271.0
30419,23,2015-10-11 14:00:00,317.0,317.0,362.0,362.0
30420,24,2015-02-04 01:00:00,143.0,218.0,113.0,173.0
30421,24,2015-02-07 01:00:00,146.0,221.0,116.0,176.0
30422,24,2015-06-05 02:00:00,264.0,339.0,234.0,294.0
30423,24,2015-08-11 14:00:00,331.0,406.0,301.0,361.0
30424,25,2015-01-26 01:00:00,119.0,59.0,224.0,119.0
30425,25,2015-02-18 13:00:00,142.0,82.0,247.0,142.0
30426,25,2015-03-26 13:00:00,178.0,118.0,283.0,178.0
30427,25,2015-07-08 02:00:00,282.0,222.0,387.0,282.0
30428,25,2015-12-24 13:00:00,451.0,391.0,556.0,451.0
30429,26,2015-03-03 13:00:00,140.0,275.0,260.0,95.0
30430,26,2015-03-12 13:00:00,149.0,284.0,269.0,104.0
30431,26,2015-05-06 02:00:00,204.0,339.0,324.0,159.0
30432,26,2015-05-30 02:00:00,228.0,363.0,348.0,183.0
30433,26,2015-06-16 14:00:00,245.0,380.0,365.0,200.0
30434,26,2015-12-06 13:00:00,418.0,553.0,538.0,373.0
30435,27,2015-04-25 02:00:00,253.0,133.0,178.0,208.0
30436,27,2015-05-21 02:00:00,279.0,159.0,204.0,234.0
30437,27,2015-09-06 02:00:00,387.0,267.0,312.0,342.0
30438,27,2015-12-12 13:00:00,484.0,364.0,409.0,439.0
30439,28,2015-08-21 02:00:00,431.0,326.0,416.0,341.0
30440,28,2015-09-02 14:00:00,443.0,338.0,428.0,353.0
30441,28,2015-11-16 13:00:00,518.0,413.0,503.0,428.0
30442,29,2015-01-28 13:00:00,91.0,31.0,196.0,166.0
30443,29,2015-04-03 14:00:00,156.0,96.0,261.0,231.0
30444,29,2015-09-11 02:00:00,317.0,257.0,422.0,392.0
30445,29,2015-10-23 02:00:00,359.0,299.0,464.0,434.0
30446,30,2015-02-28 13:00:00,242.0,92.0,212.0,242.0
30447,30,2015-06-24 02:00:00,358.0,208.0,328.0,358.0
30448,30,2015-11-23 01:00:00,510.0,360.0,480.0,510.0
30449,31,2015-03-28 01:00:00,255.0,225.0,180.0,225.0
30450,32,2015-01-09 13:00:00,117.0,27.0,162.0,87.0
30451,32,2015-03-29 14:00:00,196.0,106.0,241.0,166.0
30452,32,2015-04-10 14:00:00,208.0,118.0,253.0,178.0
30453,32,2015-04-16 14:00:00,214.0,124.0,259.0,184.0
30454,32,2015-07-04 14:00:00,293.0,203.0,338.0,263.0
30455,32,2015-07-26 02:00:00,315.0,225.0,360.0,285.0
30456,32,2015-07-26 14:00:00,315.0,225.0,360.0,285.0
30457,32,2015-10-15 14:00:00,396.0,306.0,441.0,366.0
30458,32,2015-11-01 01:00:00,413.0,323.0,458.0,383.0
30459,33,2015-01-16 13:00:00,124.0,139.0,49.0,94.0
30460,33,2015-02-27 01:00:00,166.0,181.0,91.0,136.0
30461,33,2015-05-02 02:00:00,230.0,245.0,155.0,200.0
30462,33,2015-09-09 02:00:00,360.0,375.0,285.0,330.0
30463,33,2015-09-21 02:00:00,372.0,387.0,297.0,342.0
30464,33,2015-10-23 02:00:00,404.0,419.0,329.0,374.0
30465,33,2015-11-17 01:00:00,429.0,444.0,354.0,399.0
30466,34,2015-02-12 01:00:00,196.0,151.0,136.0,241.0
30467,34,2015-02-26 13:00:00,210.0,165.0,150.0,255.0
30468,34,2015-10-30 13:00:00,456.0,411.0,396.0,501.0
30469,34,2015-12-22 01:00:00,509.0,464.0,449.0,554.0
30470,35,2015-08-17 14:00:00,247.0,382.0,307.0,427.0
30471,36,2015-02-17 01:00:00,216.0,141.0,126.0,216.0
30472,36,2015-05-05 14:00:00,293.0,218.0,203.0,293.0
30473,36,2015-05-24 14:00:00,312.0,237.0,222.0,312.0
30474,36,2015-10-14 14:00:00,455.0,380.0,365.0,455.0
30475,36,2015-11-02 13:00:00,474.0,399.0,384.0,474.0
30476,37,2015-01-13 01:00:00,106.0,226.0,136.0,151.0
30477,37,2015-01-19 01:00:00,112.0,232.0,142.0,157.0
30478,37,2015-04-26 14:00:00,209.0,329.0,239.0,254.0
30479,37,2015-05-24 14:00:00,237.0,357.0,267.0,282.0
30480,37,2015-08-13 02:00:00,318.0,438.0,348.0,363.0
30481,37,2015-11-15 01:00:00,412.0,532.0,442.0,457.0
30482,38,2015-05-06 14:00:00,204.0,294.0,159.0,189.0
30483,38,2015-12-18 13:00:00,430.0,520.0,385.0,415.0
30484,39,2015-01-20 13:00:00,233.0,53.0,83.0,218.0
30485,39,2015-05-27 02:00:00,360.0,180.0,210.0,345.0
30486,40,2015-04-20 02:00:00,188.0,323.0,248.0,143.0
30487,41,2015-03-07 13:00:00,159.0,279.0,204.0,219.0
30488,41,2015-06-28 14:00:00,272.0,392.0,317.0,332.0
30489,41,2015-09-26 02:00:00,362.0,482.0,407.0,422.0
30490,42,2015-07-20 02:00:00,309.0,264.0,384.0,369.0
30491,42,2015-09-16 02:00:00,367.0,322.0,442.0,427.0
30492,43,2015-01-03 13:00:00,171.0,201.0,156.0,66.0
30493,43,2015-03-02 13:00:00,229.0,259.0,214.0,124.0
30494,43,2015-03-14 13:00:00,241.0,271.0,226.0,136.0
30495,43,2015-05-11 14:00:00,299.0,329.0,284.0,194.0
30496,43,2015-05-14 14:00:00,302.0,332.0,287.0,197.0
30497,43,2015-05-26 02:00:00,314.0,344.0,299.0,209.0
30498,43,2015-06-24 14:00:00,343.0,373.0,328.0,238.0
30499,43,2015-11-12 13:00:00,484.0,514.0,469.0,379.0
30500,44,2015-04-18 02:00:00,231.0,276.0,306.0,126.0
30501,44,2015-10-23 02:00:00,419.0,464.0,494.0,314.0
30502,44,2015-12-07 13:00:00,464.0,509.0,539.0,359.0
30503,45,2015-01-11 01:00:00,14.0,134.0,44.0,29.0
30504,45,2015-01-18 01:00:00,21.0,141.0,51.0,36.0
30505,45,2015-02-18 01:00:00,52.0,172.0,82.0,67.0
30506,45,2015-03-29 01:00:00,91.0,211.0,121.0,106.0
30507,45,2015-05-31 02:00:00,154.0,274.0,184.0,169.0
30508,45,2015-07-08 02:00:00,192.0,312.0,222.0,207.0
30509,45,2015-08-05 14:00:00,220.0,340.0,250.0,235.0
30510,45,2015-08-21 14:00:00,236.0,356.0,266.0,251.0
30511,45,2015-08-22 14:00:00,237.0,357.0,267.0,252.0
30512,46,2015-05-02 02:00:00,200.0,215.0,320.0,320.0
30513,46,2015-08-26 14:00:00,316.0,331.0,436.0,436.0
30514,47,2015-04-17 14:00:00,260.0,155.0,170.0,320.0
30515,47,2015-08-17 02:00:00,382.0,277.0,292.0,442.0
30516,47,2015-12-26 13:00:00,513.0,408.0,423.0,573.0
30517,48,2015-01-04 01:00:00,67.0,52.0,217.0,7.0
30518,48,2015-08-08 02:00:00,283.0,268.0,433.0,223.0
30519,48,2015-10-20 14:00:00,356.0,341.0,506.0,296.0
30520,48,2015-10-21 02:00:00,357.0,342.0,507.0,297.0
30521,49,2015-01-17 01:00:00,140.0,50.0,170.0,80.0
30522,49,2015-01-26 01:00:00,149.0,59.0,179.0,89.0
30523,49,2015-08-25 14:00:00,360.0,270.0,390.0,300.0
30524,49,2015-09-25 02:00:00,391.0,301.0,421.0,331.0
30525,49,2015-10-09 14:00:00,405.0,315.0,435.0,345.0
30526,50,2015-09-04 02:00:00,310.0,430.0,370.0,355.0
30527,50,2015-12-06 13:00:00,403.0,523.0,463.0,448.0
30528,50,2015-12-15 13:00:00,412.0,532.0,472.0,457.0
30529,51,2015-04-18 02:00:00,216.0,306.0,141.0,186.0
30530,52,2015-04-20 14:00:00,143.0,323.0,173.0,158.0
30531,53,2015-04-29 02:00:00,152.0,182.0,197.0,137.0
30532,53,2015-07-24 14:00:00,238.0,268.0,283.0,223.0
30533,54,2015-01-15 13:00:00,18.0,198.0,228.0,108.0
30534,54,2015-08-17 14:00:00,232.0,412.0,442.0,322.0
30535,54,2015-09-03 14:00:00,249.0,429.0,459.0,339.0
30536,54,2015-10-03 14:00:00,279.0,459.0,489.0,369.0
30537,55,2015-01-07 13:00:00,205.0,10.0,85.0,205.0
30538,55,2015-01-13 13:00:00,211.0,16.0,91.0,211.0
30539,55,2015-02-28 13:00:00,257.0,62.0,137.0,257.0
30540,55,2015-07-05 02:00:00,384.0,189.0,264.0,384.0
30541,55,2015-11-03 01:00:00,505.0,310.0,385.0,505.0
30542,55,2015-11-29 01:00:00,531.0,336.0,411.0,531.0
30543,56,2015-01-24 13:00:00,102.0,177.0,42.0,237.0
30544,56,2015-11-12 01:00:00,394.0,469.0,334.0,529.0
30545,56,2015-11-25 13:00:00,407.0,482.0,347.0,542.0
30546,57,2015-02-08 01:00:00,72.0,237.0,177.0,177.0
30547,57,2015-06-28 02:00:00,212.0,377.0,317.0,317.0
30548,57,2015-08-07 02:00:00,252.0,417.0,357.0,357.0
30549,57,2015-09-17 02:00:00,293.0,458.0,398.0,398.0
30550,57,2015-12-11 13:00:00,378.0,543.0,483.0,483.0
30551,58,2015-04-15 14:00:00,168.0,228.0,243.0,288.0
30552,58,2015-10-20 02:00:00,356.0,416.0,431.0,476.0
30553,59,2015-02-25 13:00:00,59.0,224.0,194.0,119.0
30554,59,2015-02-26 13:00:00,60.0,225.0,195.0,120.0
30555,59,2015-05-01 14:00:00,124.0,289.0,259.0,184.0
30556,59,2015-06-28 14:00:00,182.0,347.0,317.0,242.0
30557,59,2015-09-09 14:00:00,255.0,420.0,390.0,315.0
30558,59,2015-10-11 14:00:00,287.0,452.0,422.0,347.0
30559,59,2015-12-06 13:00:00,343.0,508.0,478.0,403.0
30560,60,2015-07-02 02:00:00,396.0,351.0,291.0,276.0
30561,60,2015-08-25 02:00:00,450.0,405.0,345.0,330.0
30562,60,2015-09-27 14:00:00,483.0,438.0,378.0,363.0
30563,60,2015-11-22 13:00:00,539.0,494.0,434.0,419.0
30564,60,2015-12-14 13:00:00,561.0,516.0,456.0,441.0
30565,60,2015-12-16 13:00:00,563.0,518.0,458.0,443.0
30566,61,2015-02-01 13:00:00,215.0,185.0,95.0,230.0
30567,61,2015-06-18 02:00:00,352.0,322.0,232.0,367.0
30568,61,2015-11-29 01:00:00,516.0,486.0,396.0,531.0
30569,61,2015-12-14 13:00:00,531.0,501.0,411.0,546.0
30570,61,2015-12-16 13:00:00,533.0,503.0,413.0,548.0
30571,61,2015-12-21 13:00:00,538.0,508.0,418.0,553.0
30572,62,2015-05-21 14:00:00,264.0,219.0,189.0,279.0
30573,62,2015-06-15 14:00:00,289.0,244.0,214.0,304.0
30574,62,2015-09-24 02:00:00,390.0,345.0,315.0,405.0
30575,62,2015-10-22 14:00:00,418.0,373.0,343.0,433.0
30576,62,2015-11-14 01:00:00,441.0,396.0,366.0,456.0
30577,63,2015-01-28 13:00:00,196.0,106.0,106.0,196.0
30578,63,2015-11-05 13:00:00,477.0,387.0,387.0,477.0
30579,64,2015-03-30 14:00:00,212.0,137.0,122.0,257.0
30580,64,2015-06-02 14:00:00,276.0,201.0,186.0,321.0
30581,64,2015-06-15 14:00:00,289.0,214.0,199.0,334.0
30582,64,2015-07-25 14:00:00,329.0,254.0,239.0,374.0
30583,64,2015-11-30 01:00:00,457.0,382.0,367.0,502.0
30584,65,2015-03-09 13:00:00,176.0,281.0,236.0,161.0
30585,65,2015-11-17 01:00:00,429.0,534.0,489.0,414.0
30586,65,2015-12-07 13:00:00,449.0,554.0,509.0,434.0
30587,66,2015-02-20 13:00:00,114.0,69.0,219.0,69.0
30588,66,2015-03-07 13:00:00,129.0,84.0,234.0,84.0
30589,66,2015-03-13 13:00:00,135.0,90.0,240.0,90.0
30590,66,2015-09-16 14:00:00,322.0,277.0,427.0,277.0
30591,66,2015-10-26 01:00:00,362.0,317.0,467.0,317.0
30592,66,2015-11-05 13:00:00,372.0,327.0,477.0,327.0
30593,67,2015-01-02 01:00:00,185.0,110.0,80.0,50.0
30594,67,2015-01-03 13:00:00,186.0,111.0,81.0,51.0
30595,67,2015-10-11 02:00:00,467.0,392.0,362.0,332.0
30596,68,2015-02-15 01:00:00,154.0,64.0,79.0,124.0
30597,68,2015-04-03 02:00:00,201.0,111.0,126.0,171.0
30598,68,2015-05-23 02:00:00,251.0,161.0,176.0,221.0
30599,68,2015-11-04 13:00:00,416.0,326.0,341.0,386.0
30600,68,2015-11-13 13:00:00,425.0,335.0,350.0,395.0
30601,69,2015-02-28 13:00:00,92.0,227.0,227.0,137.0
30602,69,2015-03-06 13:00:00,98.0,233.0,233.0,143.0
30603,69,2015-04-23 02:00:00,146.0,281.0,281.0,191.0
30604,69,2015-07-08 14:00:00,222.0,357.0,357.0,267.0
30605,69,2015-09-18 02:00:00,294.0,429.0,429.0,339.0
30606,69,2015-11-18 01:00:00,355.0,490.0,490.0,400.0
30607,69,2015-12-14 13:00:00,381.0,516.0,516.0,426.0
30608,70,2015-04-17 14:00:00,155.0,260.0,140.0,290.0
30609,70,2015-04-18 02:00:00,156.0,261.0,141.0,291.0
30610,70,2015-05-13 02:00:00,181.0,286.0,166.0,316.0
30611,70,2015-06-28 14:00:00,227.0,332.0,212.0,362.0
30612,70,2015-08-25 14:00:00,285.0,390.0,270.0,420.0
